customer_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,visit_month,visit_season,session_duration_bucket,location,device_name,user_type_name,channel_name,category_name,payment_name,season_name
4450,2024-02-22,0,1,4,870,7,1098.83,1,20,219.77,0.0,18,1627,1,0,1,4,0,3,2,3,Very Long,187,Desktop,Returning User,Referral,Grocery,Net Banking,Autumn
4390,2024-02-09,0,1,2,386,3,1203.15,3,20,721.89,0.0,15,247,0,0,0,4,0,1,2,3,Very Short,112,Desktop,Returning User,Email,Sports,Debit Card,Autumn
2129,2024-04-21,2,0,1,694,5,1430.96,3,5,214.64,0.0,4,30,0,0,0,4,0,3,4,1,Very Short,34,Tablet,New User,Paid Search,Beauty,Net Banking,Spring
8291,2024-08-03,0,0,3,327,4,53.96,3,20,32.38,0.0,1,861,1,0,1,4,0,5,8,2,Short,15,Desktop,New User,Social Media,Books,COD,Summer
8942,2024-02-02,0,0,3,489,3,571.76,2,20,228.7,914.82,18,983,1,1,0,5,21,0,2,3,Long,78,Desktop,New User,Social Media,Sports,Credit Card,Autumn
7476,2024-12-30,1,1,2,527,6,1456.2,3,0,0.0,0.0,9,385,0,0,0,4,0,4,12,3,Very Short,186,Mobile,Returning User,Email,Toys,Wallet,Autumn
5699,2024-06-16,1,1,3,375,1,619.03,4,0,0.0,0.0,17,235,1,0,1,4,0,3,6,2,Very Short,131,Mobile,Returning User,Social Media,Clothing,Net Banking,Summer
9525,2024-03-03,1,1,0,646,2,1221.8,2,15,366.54,0.0,14,1391,1,0,1,4,0,2,3,1,Very Long,5,Mobile,Returning User,Organic Search,Home & Kitchen,UPI,Spring
4154,2024-01-08,0,0,1,72,5,1166.0,1,0,0.0,0.0,13,1615,0,0,0,4,0,4,1,3,Very Long,126,Desktop,New User,Paid Search,Beauty,Wallet,Autumn
4842,2024-12-15,0,1,0,674,7,265.26,3,15,119.37,676.41,1,1022,1,1,0,4,46,3,12,3,Long,25,Desktop,Returning User,Organic Search,Grocery,Net Banking,Autumn
1135,2024-08-05,2,0,1,85,0,829.8,4,0,0.0,0.0,8,1273,0,0,0,4,0,4,8,2,Long,63,Tablet,New User,Paid Search,Electronics,Wallet,Summer
7369,2024-11-11,1,1,1,356,4,377.98,2,0,0.0,755.96,4,560,1,1,0,4,16,5,11,0,Short,91,Mobile,Returning User,Paid Search,Books,COD,Winter
1832,2024-10-10,1,0,4,785,1,243.97,3,10,73.19,0.0,10,1439,0,0,0,4,0,0,10,0,Very Long,27,Mobile,New User,Referral,Clothing,Credit Card,Winter
6987,2024-12-25,1,0,5,412,4,206.77,4,15,124.06,703.02,21,1273,1,1,0,5,6,1,12,3,Long,121,Mobile,New User,Direct,Books,Debit Card,Autumn
8041,2024-11-20,1,0,0,772,2,1730.66,1,0,0.0,0.0,19,1409,1,0,1,4,0,3,11,0,Very Long,105,Mobile,New User,Organic Search,Home & Kitchen,Net Banking,Winter
2953,2024-10-06,2,1,2,856,2,843.21,4,0,0.0,0.0,3,1745,1,0,1,4,0,5,10,0,Very Long,98,Tablet,Returning User,Email,Home & Kitchen,COD,Winter
6507,2024-11-06,0,1,1,724,4,414.45,4,5,82.89,0.0,12,1777,1,0,1,4,0,4,11,0,Very Long,215,Desktop,Returning User,Paid Search,Books,Wallet,Winter
3731,2024-11-08,0,1,2,557,7,995.61,3,5,149.34,0.0,19,932,0,0,0,4,0,5,11,0,Long,142,Desktop,Returning User,Email,Grocery,COD,Winter
4584,2024-04-03,0,0,1,207,4,241.04,2,25,120.52,0.0,7,1665,0,0,0,4,0,0,4,1,Very Long,117,Desktop,New User,Paid Search,Books,Credit Card,Spring
5767,2024-08-05,1,0,1,541,4,420.89,1,0,0.0,0.0,12,1243,1,0,1,4,0,2,8,2,Long,150,Mobile,New User,Paid Search,Books,UPI,Summer
3245,2024-12-25,0,1,5,771,6,1138.1,4,10,455.24,4097.16,22,598,1,1,0,1,17,3,12,3,Short,129,Desktop,Returning User,Direct,Toys,Net Banking,Autumn
8169,2024-11-12,0,1,0,521,4,490.61,4,0,0.0,0.0,20,459,0,0,0,4,0,5,11,0,Short,206,Desktop,Returning User,Organic Search,Books,COD,Winter
4551,2024-02-08,1,0,5,695,2,992.0,3,10,297.6,0.0,16,1613,1,0,1,4,0,0,2,3,Very Long,100,Mobile,New User,Direct,Home & Kitchen,Credit Card,Autumn
5155,2024-02-10,1,1,2,48,4,98.01,1,0,0.0,0.0,23,1279,0,0,0,4,0,1,2,3,Long,217,Mobile,Returning User,Email,Books,Debit Card,Autumn
8331,2024-03-14,1,0,4,334,0,197.51,1,5,9.88,0.0,2,120,0,0,0,4,0,3,3,1,Very Short,96,Mobile,New User,Referral,Electronics,Net Banking,Spring
3049,2024-09-27,2,1,3,91,4,494.42,4,0,0.0,0.0,21,792,1,0,1,4,0,4,9,0,Short,10,Tablet,Returning User,Social Media,Books,Wallet,Winter
5069,2024-05-23,0,0,3,543,0,209.39,2,10,41.88,0.0,18,1267,0,0,0,4,0,4,5,1,Long,223,Desktop,New User,Social Media,Electronics,Wallet,Spring
9940,2024-08-17,1,1,4,248,4,370.52,3,0,0.0,0.0,9,1464,1,0,1,4,0,0,8,2,Very Long,20,Mobile,Returning User,Referral,Books,Credit Card,Summer
4597,2024-02-21,1,1,0,168,6,1933.05,4,15,1159.83,0.0,7,1612,1,0,1,4,0,0,2,3,Very Long,76,Mobile,Returning User,Organic Search,Toys,Credit Card,Autumn
2040,2024-01-22,1,0,1,749,3,1027.67,2,20,411.07,0.0,11,1402,0,0,0,4,0,4,1,3,Very Long,99,Mobile,New User,Paid Search,Sports,Wallet,Autumn
3559,2024-10-08,1,1,2,152,0,483.47,3,20,290.08,0.0,1,1288,0,0,0,4,0,0,10,0,Long,208,Mobile,Returning User,Email,Electronics,Credit Card,Winter
9602,2024-04-16,1,1,0,413,4,164.98,1,30,49.49,115.49,12,903,1,1,0,4,18,0,4,1,Short,79,Mobile,Returning User,Organic Search,Books,Credit Card,Spring
7831,2024-01-16,1,1,2,83,6,1865.85,4,0,0.0,7463.4,8,695,1,1,0,5,26,5,1,3,Short,211,Mobile,Returning User,Email,Toys,COD,Autumn
8280,2024-03-19,1,1,5,606,7,671.54,1,20,134.31,0.0,1,1618,1,0,1,4,0,5,3,1,Very Long,78,Mobile,Returning User,Direct,Grocery,COD,Spring
3281,2024-04-27,2,1,2,379,0,526.06,1,10,52.61,0.0,23,872,0,0,0,4,0,3,4,1,Short,19,Tablet,Returning User,Email,Electronics,Net Banking,Spring
8549,2024-05-27,2,0,4,154,5,539.43,4,0,0.0,0.0,19,1216,1,0,1,4,0,3,5,1,Long,180,Tablet,New User,Referral,Beauty,Net Banking,Spring
4539,2024-11-23,1,0,0,430,1,712.06,4,15,427.24,0.0,15,1655,1,0,1,4,0,3,11,0,Very Long,157,Mobile,New User,Organic Search,Clothing,Net Banking,Winter
8153,2024-03-13,1,0,5,439,1,402.63,1,0,0.0,0.0,10,460,1,0,1,4,0,3,3,1,Short,107,Mobile,New User,Direct,Clothing,Net Banking,Spring
8927,2024-08-08,1,0,0,861,6,375.94,4,0,0.0,0.0,20,1264,0,0,0,4,0,2,8,2,Long,213,Mobile,New User,Organic Search,Toys,UPI,Summer
2873,2024-04-10,1,1,3,734,5,820.82,3,0,0.0,0.0,10,1267,0,0,0,4,0,5,4,1,Long,186,Mobile,Returning User,Social Media,Beauty,COD,Spring
9445,2024-06-30,0,0,1,600,1,215.6,2,0,0.0,0.0,17,624,0,0,0,4,0,3,6,2,Short,43,Desktop,New User,Paid Search,Clothing,Net Banking,Summer
6692,2024-04-18,0,1,4,867,6,493.64,1,10,49.36,444.28,2,11,1,1,0,4,19,1,4,1,Very Short,69,Desktop,Returning User,Referral,Toys,Debit Card,Spring
7577,2024-05-05,2,1,4,364,2,702.24,1,5,35.11,0.0,17,533,1,0,1,4,0,0,5,1,Short,28,Tablet,Returning User,Referral,Home & Kitchen,Credit Card,Spring
7809,2024-08-06,1,0,1,32,3,572.24,4,0,0.0,0.0,23,1380,1,0,1,4,0,0,8,2,Very Long,21,Mobile,New User,Paid Search,Sports,Credit Card,Summer
2515,2024-08-03,0,0,4,232,2,1240.5,1,25,310.12,0.0,19,208,1,0,1,4,0,4,8,2,Very Short,69,Desktop,New User,Referral,Home & Kitchen,Wallet,Summer
7710,2024-02-19,1,1,5,304,5,399.84,2,20,159.94,0.0,7,615,0,0,0,4,0,5,2,3,Short,62,Mobile,Returning User,Direct,Beauty,COD,Autumn
2916,2024-02-27,0,1,4,295,6,872.78,2,5,87.28,1658.28,17,877,1,1,0,3,7,3,2,3,Short,105,Desktop,Returning User,Referral,Toys,Net Banking,Autumn
3443,2024-03-29,1,1,2,277,6,1594.9,1,10,159.49,0.0,6,169,0,0,0,4,0,3,3,1,Very Short,168,Mobile,Returning User,Email,Toys,Net Banking,Spring
2048,2024-11-24,0,1,3,535,1,537.69,3,20,322.61,1290.46,14,1091,1,1,0,3,44,1,11,0,Long,191,Desktop,Returning User,Social Media,Clothing,Debit Card,Winter
2629,2024-04-25,1,1,2,386,7,159.76,1,25,39.94,0.0,19,57,0,0,0,4,0,5,4,1,Very Short,22,Mobile,Returning User,Email,Grocery,COD,Spring
9809,2024-07-29,1,1,0,689,2,1810.49,4,20,1448.39,0.0,9,350,0,0,0,4,0,2,7,2,Very Short,97,Mobile,Returning User,Organic Search,Home & Kitchen,UPI,Summer
3952,2024-06-12,1,1,2,682,1,640.99,3,30,576.89,0.0,3,266,1,0,1,4,0,1,6,2,Very Short,151,Mobile,Returning User,Email,Clothing,Debit Card,Summer
4482,2024-05-09,0,1,1,538,7,555.35,2,0,0.0,0.0,1,1551,0,0,0,4,0,0,5,1,Very Long,159,Desktop,Returning User,Paid Search,Grocery,Credit Card,Spring
5318,2024-01-14,1,0,5,47,0,999.08,3,0,0.0,0.0,18,816,0,0,0,4,0,5,1,3,Short,40,Mobile,New User,Direct,Electronics,COD,Autumn
7415,2024-06-10,1,0,5,747,2,664.51,3,0,0.0,0.0,8,167,1,0,1,4,0,5,6,2,Very Short,67,Mobile,New User,Direct,Home & Kitchen,COD,Summer
6163,2024-12-30,0,0,5,839,6,1976.99,4,0,0.0,0.0,24,1611,1,0,1,4,0,3,12,3,Very Long,53,Desktop,New User,Direct,Toys,Net Banking,Autumn
5824,2024-12-09,0,0,3,366,7,957.06,2,0,0.0,1914.12,2,634,1,1,0,4,9,3,12,3,Short,139,Desktop,New User,Social Media,Grocery,Net Banking,Autumn
8531,2024-04-19,1,0,5,767,1,671.84,3,10,201.55,1813.97,23,992,1,1,0,5,34,4,4,1,Long,112,Mobile,New User,Direct,Clothing,Wallet,Spring
5462,2024-07-13,0,0,2,349,6,1110.43,2,10,222.09,0.0,8,437,0,0,0,4,0,1,7,2,Very Short,209,Desktop,New User,Email,Toys,Debit Card,Summer
7920,2024-04-14,0,1,2,65,0,579.74,2,10,115.95,0.0,12,542,0,0,0,4,0,5,4,1,Short,64,Desktop,Returning User,Email,Electronics,COD,Spring
9197,2024-12-02,1,0,2,367,5,1423.22,3,20,853.93,0.0,19,1094,0,0,0,4,0,4,12,3,Long,60,Mobile,New User,Email,Beauty,Wallet,Autumn
7084,2024-07-21,1,1,5,302,3,1495.66,1,0,0.0,0.0,24,1197,0,0,0,4,0,1,7,2,Long,42,Mobile,Returning User,Direct,Sports,Debit Card,Summer
1317,2024-12-01,1,0,5,359,6,367.34,2,25,183.67,551.01,5,833,1,1,0,4,37,5,12,3,Short,206,Mobile,New User,Direct,Toys,COD,Autumn
3371,2024-11-07,2,0,5,456,4,368.07,1,10,36.81,0.0,19,229,1,0,1,4,0,1,11,0,Very Short,48,Tablet,New User,Direct,Books,Debit Card,Winter
6559,2024-04-29,1,0,0,172,5,760.55,1,20,152.11,0.0,4,855,0,0,0,4,0,2,4,1,Short,18,Mobile,New User,Organic Search,Beauty,UPI,Spring
5309,2024-06-15,0,1,4,514,3,771.38,3,15,347.12,0.0,3,1072,1,0,1,4,0,2,6,2,Long,89,Desktop,Returning User,Referral,Sports,UPI,Summer
3562,2024-07-26,0,0,1,50,2,1274.96,4,25,1274.96,3824.88,16,1024,1,1,0,4,17,0,7,2,Long,72,Desktop,New User,Paid Search,Home & Kitchen,Credit Card,Summer
4018,2024-03-31,0,1,2,576,1,446.8,2,0,0.0,0.0,22,951,0,0,0,4,0,0,3,1,Long,193,Desktop,Returning User,Email,Clothing,Credit Card,Spring
1705,2024-10-30,1,1,0,415,2,890.12,4,5,178.02,0.0,8,1537,0,0,0,4,0,3,10,0,Very Long,165,Mobile,Returning User,Organic Search,Home & Kitchen,Net Banking,Winter
3114,2024-07-25,1,1,2,452,4,479.82,1,30,143.95,0.0,9,1055,1,0,1,4,0,4,7,2,Long,220,Mobile,Returning User,Email,Books,Wallet,Summer
8044,2024-03-16,2,0,4,282,7,473.68,1,0,0.0,0.0,23,1691,0,0,0,4,0,5,3,1,Very Long,206,Tablet,New User,Referral,Grocery,COD,Spring
1092,2024-06-25,1,1,4,716,1,792.07,2,25,396.04,0.0,23,313,1,0,1,4,0,2,6,2,Very Short,224,Mobile,Returning User,Referral,Clothing,UPI,Summer
8530,2024-10-26,0,0,3,431,1,622.61,1,0,0.0,0.0,1,1101,1,0,1,4,0,3,10,0,Long,61,Desktop,New User,Social Media,Clothing,Net Banking,Winter
4054,2024-06-03,1,1,0,847,3,691.12,4,10,276.45,0.0,12,1006,1,0,1,4,0,2,6,2,Long,187,Mobile,Returning User,Organic Search,Sports,UPI,Summer
8270,2024-09-16,0,0,3,82,6,926.06,1,10,92.61,0.0,20,68,1,0,1,4,0,0,9,0,Very Short,113,Desktop,New User,Social Media,Toys,Credit Card,Winter
3304,2024-12-25,0,1,3,359,7,383.54,3,10,115.06,0.0,14,1714,1,0,1,4,0,2,12,3,Very Long,114,Desktop,Returning User,Social Media,Grocery,UPI,Autumn
8458,2024-05-02,0,1,4,520,7,493.14,2,0,0.0,0.0,9,997,0,0,0,4,0,3,5,1,Long,178,Desktop,Returning User,Referral,Grocery,Net Banking,Spring
6146,2024-12-29,0,0,4,512,2,822.28,2,0,0.0,0.0,9,1429,1,0,1,4,0,5,12,3,Very Long,15,Desktop,New User,Referral,Home & Kitchen,COD,Autumn
8662,2024-05-31,0,0,1,781,1,322.33,2,20,128.93,0.0,18,147,1,0,1,4,0,1,5,1,Very Short,75,Desktop,New User,Paid Search,Clothing,Debit Card,Spring
1560,2024-07-24,1,1,5,778,7,668.13,3,0,0.0,0.0,20,619,1,0,1,4,0,1,7,2,Short,7,Mobile,Returning User,Direct,Grocery,Debit Card,Summer
8176,2024-10-09,1,1,5,211,5,1313.66,2,0,0.0,2627.32,23,689,1,1,0,4,14,3,10,0,Short,117,Mobile,Returning User,Direct,Beauty,Net Banking,Winter
3434,2024-01-25,1,0,5,711,3,864.83,1,25,216.21,648.62,18,126,1,1,0,5,33,1,1,3,Very Short,16,Mobile,New User,Direct,Sports,Debit Card,Autumn
4229,2024-09-13,0,1,0,473,6,1200.71,1,0,0.0,1200.71,8,1293,1,1,0,1,37,4,9,0,Long,164,Desktop,Returning User,Organic Search,Toys,Wallet,Winter
1402,2024-07-25,1,1,2,234,2,1732.21,1,0,0.0,0.0,21,1046,1,0,1,4,0,2,7,2,Long,136,Mobile,Returning User,Email,Home & Kitchen,UPI,Summer
9585,2024-08-27,1,1,5,804,5,371.38,3,0,0.0,0.0,24,1305,1,0,1,4,0,5,8,2,Long,196,Mobile,Returning User,Direct,Beauty,COD,Summer
6772,2024-12-13,2,0,1,31,3,935.06,1,0,0.0,0.0,3,293,0,0,0,4,0,4,12,3,Very Short,11,Tablet,New User,Paid Search,Sports,Wallet,Autumn
9827,2024-06-26,1,1,3,209,1,278.8,3,0,0.0,0.0,17,478,1,0,1,4,0,5,6,2,Short,97,Mobile,Returning User,Social Media,Clothing,COD,Summer
6113,2024-12-03,1,1,4,561,5,1298.23,4,20,1038.58,0.0,13,1627,1,0,1,4,0,0,12,3,Very Long,87,Mobile,Returning User,Referral,Beauty,Credit Card,Autumn
2423,2024-07-26,1,0,1,472,6,824.74,1,0,0.0,0.0,15,996,1,0,1,4,0,0,7,2,Long,99,Mobile,New User,Paid Search,Toys,Credit Card,Summer
4036,2024-03-19,1,0,3,370,1,603.89,2,0,0.0,0.0,11,873,1,0,1,4,0,0,3,1,Short,212,Mobile,New User,Social Media,Clothing,Credit Card,Spring
4958,2024-08-26,0,0,4,116,1,127.06,2,15,38.12,0.0,11,470,0,0,0,4,0,4,8,2,Short,135,Desktop,New User,Referral,Clothing,Wallet,Summer
2325,2024-03-10,0,0,4,18,7,775.18,1,0,0.0,0.0,10,880,0,0,0,4,0,3,3,1,Short,167,Desktop,New User,Referral,Grocery,Net Banking,Spring
9382,2024-11-24,2,1,5,874,3,1118.53,1,20,223.71,0.0,15,1552,1,0,1,4,0,2,11,0,Very Long,180,Tablet,Returning User,Direct,Sports,UPI,Winter
9620,2024-02-25,2,0,0,12,7,997.34,4,0,0.0,0.0,11,1506,1,0,1,4,0,1,2,3,Very Long,70,Tablet,New User,Organic Search,Grocery,Debit Card,Autumn
6070,2024-07-01,1,1,5,470,6,1255.68,3,20,753.41,0.0,7,1220,1,0,1,4,0,2,7,2,Long,8,Mobile,Returning User,Direct,Toys,UPI,Summer
6258,2024-10-26,1,1,4,816,5,995.65,2,10,199.13,0.0,15,667,0,0,0,4,0,1,10,0,Short,218,Mobile,Returning User,Referral,Beauty,Debit Card,Winter
7330,2024-01-04,0,0,4,846,5,1062.04,1,10,106.2,0.0,14,1483,0,0,0,4,0,2,1,3,Very Long,199,Desktop,New User,Referral,Beauty,UPI,Autumn
7111,2024-06-27,1,0,4,81,3,1282.09,3,25,961.57,2884.7,2,1370,1,1,0,3,45,0,6,2,Very Long,81,Mobile,New User,Referral,Sports,Credit Card,Summer
1563,2024-07-03,1,0,0,31,2,826.76,4,0,0.0,0.0,12,1138,1,0,1,4,0,1,7,2,Long,45,Mobile,New User,Organic Search,Home & Kitchen,Debit Card,Summer
5781,2024-05-03,0,1,4,735,1,106.9,2,5,10.69,0.0,2,523,1,0,1,4,0,5,5,1,Short,197,Desktop,Returning User,Referral,Clothing,COD,Spring
7993,2024-09-02,1,0,3,216,1,413.28,2,20,165.31,0.0,4,51,1,0,1,4,0,1,9,0,Very Short,118,Mobile,New User,Social Media,Clothing,Debit Card,Winter
8257,2024-04-28,1,1,0,665,7,321.02,2,20,128.41,0.0,15,846,1,0,1,4,0,3,4,1,Short,45,Mobile,Returning User,Organic Search,Grocery,Net Banking,Spring
6363,2024-05-16,2,1,3,5,0,801.86,4,0,0.0,0.0,20,366,1,0,1,4,0,3,5,1,Very Short,161,Tablet,Returning User,Social Media,Electronics,Net Banking,Spring
9066,2024-04-10,1,1,5,507,4,74.7,3,0,0.0,0.0,21,391,0,0,0,4,0,3,4,1,Very Short,145,Mobile,Returning User,Direct,Books,Net Banking,Spring
6275,2024-08-15,0,0,5,406,2,1311.7,3,5,196.76,0.0,13,1589,0,0,0,4,0,5,8,2,Very Long,12,Desktop,New User,Direct,Home & Kitchen,COD,Summer
4444,2024-11-18,0,1,0,718,5,1590.3,4,20,1272.24,5088.96,17,1316,1,1,0,5,39,1,11,0,Long,176,Desktop,Returning User,Organic Search,Beauty,Debit Card,Winter
4983,2024-03-05,0,0,0,233,6,1672.65,2,15,501.8,0.0,5,251,1,0,1,4,0,3,3,1,Very Short,46,Desktop,New User,Organic Search,Toys,Net Banking,Spring
7209,2024-05-29,0,1,0,554,2,1883.54,2,30,1130.12,0.0,5,300,1,0,1,4,0,3,5,1,Very Short,126,Desktop,Returning User,Organic Search,Home & Kitchen,Net Banking,Spring
8977,2024-03-23,1,1,0,122,3,402.56,1,0,0.0,402.56,10,1275,1,1,0,5,16,5,3,1,Long,87,Mobile,Returning User,Organic Search,Sports,COD,Spring
3068,2024-03-30,1,1,0,472,4,387.45,2,0,0.0,0.0,1,445,1,0,1,4,0,5,3,1,Very Short,8,Mobile,Returning User,Organic Search,Books,COD,Spring
3641,2024-12-20,0,1,2,440,4,270.89,3,20,162.53,0.0,7,360,0,0,0,4,0,3,12,3,Very Short,112,Desktop,Returning User,Email,Books,Net Banking,Autumn
6866,2024-09-16,2,1,0,52,5,1036.31,1,5,51.82,0.0,5,1092,1,0,1,4,0,5,9,0,Long,202,Tablet,Returning User,Organic Search,Beauty,COD,Winter
7871,2024-12-10,1,1,1,569,3,535.88,2,0,0.0,0.0,18,320,1,0,1,4,0,3,12,3,Very Short,62,Mobile,Returning User,Paid Search,Sports,Net Banking,Autumn
4592,2024-08-19,0,1,5,131,6,1516.47,1,15,227.47,0.0,6,171,0,0,0,4,0,1,8,2,Very Short,212,Desktop,Returning User,Direct,Toys,Debit Card,Summer
6787,2024-08-31,1,1,5,68,5,805.34,1,0,0.0,0.0,14,67,0,0,0,4,0,2,8,2,Very Short,207,Mobile,Returning User,Direct,Beauty,UPI,Summer
1061,2024-09-18,0,1,1,633,3,588.81,2,10,117.76,0.0,12,1223,1,0,1,4,0,0,9,0,Long,221,Desktop,Returning User,Paid Search,Sports,Credit Card,Winter
3625,2024-08-26,1,1,5,67,1,543.97,3,5,81.6,0.0,2,822,0,0,0,4,0,1,8,2,Short,105,Mobile,Returning User,Direct,Clothing,Debit Card,Summer
9598,2024-10-27,1,1,0,619,1,565.56,1,10,56.56,0.0,19,658,0,0,0,4,0,0,10,0,Short,25,Mobile,Returning User,Organic Search,Clothing,Credit Card,Winter
6187,2024-04-29,0,1,4,509,1,379.79,2,15,113.94,0.0,1,137,1,0,1,4,0,1,4,1,Very Short,212,Desktop,Returning User,Referral,Clothing,Debit Card,Spring
8815,2024-02-06,1,0,0,614,1,711.24,4,0,0.0,0.0,24,1645,0,0,0,4,0,5,2,3,Very Long,210,Mobile,New User,Organic Search,Clothing,COD,Autumn
2958,2024-06-27,2,1,2,331,6,744.66,3,20,446.8,0.0,15,1204,0,0,0,4,0,4,6,2,Long,201,Tablet,Returning User,Email,Toys,Wallet,Summer
3617,2024-01-01,1,1,3,617,0,784.33,2,10,156.87,0.0,1,1230,1,0,1,4,0,2,1,3,Long,7,Mobile,Returning User,Social Media,Electronics,UPI,Autumn
9773,2024-01-18,1,1,2,747,4,138.58,2,0,0.0,0.0,14,1655,1,0,1,4,0,5,1,3,Very Long,209,Mobile,Returning User,Email,Books,COD,Autumn
9978,2024-01-19,1,1,3,503,0,459.04,1,10,45.9,0.0,22,1427,1,0,1,4,0,4,1,3,Very Long,163,Mobile,Returning User,Social Media,Electronics,Wallet,Autumn
8890,2024-01-29,1,0,2,768,4,413.77,4,0,0.0,0.0,16,1666,1,0,1,4,0,4,1,3,Very Long,100,Mobile,New User,Email,Books,Wallet,Autumn
3853,2024-09-14,1,0,3,634,1,329.91,3,30,296.92,0.0,2,1689,0,0,0,4,0,1,9,0,Very Long,90,Mobile,New User,Social Media,Clothing,Debit Card,Winter
8212,2024-08-06,0,1,0,12,1,690.0,1,10,69.0,621.0,16,1643,1,1,0,1,30,1,8,2,Very Long,141,Desktop,Returning User,Organic Search,Clothing,Debit Card,Summer
5129,2024-12-07,0,0,5,421,4,486.2,4,5,97.24,0.0,23,1648,0,0,0,4,0,3,12,3,Very Long,114,Desktop,New User,Direct,Books,Net Banking,Autumn
8594,2024-04-15,1,0,5,170,2,1509.68,1,15,226.45,0.0,14,1035,1,0,1,4,0,2,4,1,Long,103,Mobile,New User,Direct,Home & Kitchen,UPI,Spring
8660,2024-04-30,2,1,4,367,4,202.12,2,25,101.06,303.18,12,341,1,1,0,3,46,0,4,1,Very Short,89,Tablet,Returning User,Referral,Books,Credit Card,Spring
4913,2024-06-27,1,0,2,518,5,692.57,2,0,0.0,0.0,8,1736,1,0,1,4,0,3,6,2,Very Long,133,Mobile,New User,Email,Beauty,Net Banking,Summer
3741,2024-10-12,2,0,2,32,3,805.86,3,0,0.0,2417.58,23,1378,1,1,0,5,37,4,10,0,Very Long,151,Tablet,New User,Email,Sports,Wallet,Winter
9772,2024-12-05,1,0,5,499,7,263.11,4,30,315.73,0.0,7,987,1,0,1,4,0,3,12,3,Long,46,Mobile,New User,Direct,Grocery,Net Banking,Autumn
5054,2024-09-23,0,0,5,683,1,519.82,2,20,207.93,0.0,10,1244,1,0,1,4,0,4,9,0,Long,223,Desktop,New User,Direct,Clothing,Wallet,Winter
4884,2024-07-04,2,0,5,882,4,227.03,3,0,0.0,681.09,21,289,1,1,0,4,29,5,7,2,Very Short,174,Tablet,New User,Direct,Books,COD,Summer
6989,2024-12-22,1,0,4,333,1,440.33,2,0,0.0,880.66,13,32,1,1,0,5,3,5,12,3,Very Short,13,Mobile,New User,Referral,Clothing,COD,Autumn
9429,2024-03-07,1,0,3,282,4,395.81,4,15,237.49,0.0,19,1005,1,0,1,4,0,0,3,1,Long,171,Mobile,New User,Social Media,Books,Credit Card,Spring
2174,2024-06-20,1,1,3,805,1,504.04,2,20,201.62,0.0,1,1764,1,0,1,4,0,5,6,2,Very Long,97,Mobile,Returning User,Social Media,Clothing,COD,Summer
9859,2024-03-31,0,1,3,684,3,1131.24,1,0,0.0,1131.24,18,1008,1,1,0,4,44,4,3,1,Long,186,Desktop,Returning User,Social Media,Sports,Wallet,Spring
4800,2024-03-01,1,0,0,301,2,1286.13,1,5,64.31,0.0,4,427,0,0,0,4,0,5,3,1,Very Short,171,Mobile,New User,Organic Search,Home & Kitchen,COD,Spring
1230,2024-05-24,1,1,3,545,5,1628.18,3,20,976.91,0.0,22,1074,1,0,1,4,0,0,5,1,Long,196,Mobile,Returning User,Social Media,Beauty,Credit Card,Spring
3784,2024-10-06,1,1,3,455,0,284.17,4,10,113.67,1023.01,16,1450,1,1,0,5,45,1,10,0,Very Long,61,Mobile,Returning User,Social Media,Electronics,Debit Card,Winter
5161,2024-04-26,1,0,1,755,6,1067.49,1,10,106.75,0.0,8,917,0,0,0,4,0,4,4,1,Long,224,Mobile,New User,Paid Search,Toys,Wallet,Spring
7090,2024-10-25,0,0,1,737,5,1348.31,3,0,0.0,0.0,10,246,0,0,0,4,0,0,10,0,Very Short,195,Desktop,New User,Paid Search,Beauty,Credit Card,Winter
6096,2024-08-10,0,0,2,307,0,841.4,3,10,252.42,0.0,1,1250,0,0,0,4,0,3,8,2,Long,176,Desktop,New User,Email,Electronics,Net Banking,Summer
2223,2024-09-15,0,1,2,834,2,1677.23,4,0,0.0,6708.92,4,1623,1,1,0,4,27,5,9,0,Very Long,114,Desktop,Returning User,Email,Home & Kitchen,COD,Winter
5393,2024-03-29,1,1,1,854,6,774.78,4,15,464.87,0.0,8,1445,0,0,0,4,0,0,3,1,Very Long,83,Mobile,Returning User,Paid Search,Toys,Credit Card,Spring
3094,2024-11-11,1,1,5,750,6,1503.08,3,15,676.39,0.0,19,1273,1,0,1,4,0,4,11,0,Long,205,Mobile,Returning User,Direct,Toys,Wallet,Winter
3425,2024-03-15,1,1,2,850,2,1500.8,1,10,150.08,1350.72,10,1407,1,1,0,1,31,1,3,1,Very Long,75,Mobile,Returning User,Email,Home & Kitchen,Debit Card,Spring
7401,2024-05-15,1,0,0,715,7,1065.94,4,20,852.75,3411.01,19,648,1,1,0,4,0,3,5,1,Short,45,Mobile,New User,Organic Search,Grocery,Net Banking,Spring
8228,2024-10-12,0,0,3,722,6,749.09,4,5,149.82,0.0,18,1306,0,0,0,4,0,2,10,0,Long,154,Desktop,New User,Social Media,Toys,UPI,Winter
2405,2024-09-08,1,1,1,215,2,697.8,2,15,209.34,0.0,22,1521,1,0,1,4,0,0,9,0,Very Long,24,Mobile,Returning User,Paid Search,Home & Kitchen,Credit Card,Winter
